"","County","State","Lat","Long_","Confirmed","Deaths","Active","Combined_Key","State_popDensity"
"275","Bucks","Pennsylvania",40.33682119,-75.10836643,3508,304,3204,"Bucks, Pennsylvania, US",286.5449
"276","Buena Vista","Iowa",42.73545875,-95.15100162,16,0,16,"Buena Vista, Iowa, US",56.9284
"277","Buena Vista","Virginia",37.73484642,-79.35296097,6,0,6,"Buena Vista, Virginia, US",218.4403
"278","Buffalo","Nebraska",40.85486962,-99.07500296,116,1,115,"Buffalo, Nebraska, US",25.4161
"279","Buffalo","South Dakota",44.07657829,-99.20814467,1,0,1,"Buffalo, South Dakota, US",11.9116
"280","Buffalo","Wisconsin",44.37835084,-91.75332578,6,1,5,"Buffalo, Wisconsin, US",108.0497
"281","Bullitt","Kentucky",37.97162523,-85.68955617,72,2,70,"Bullitt, Kentucky, US",113.9566
"282","Bulloch","Georgia",32.39577406,-81.74811421,42,2,40,"Bulloch, Georgia, US",186.6719
"283","Bullock","Alabama",32.10030533,-85.71265535,18,1,17,"Bullock, Alabama, US",96.9221
"284","Buncombe","North Carolina",35.61113393,-82.53305,79,5,74,"Buncombe, North Carolina, US",218.2702
"285","Bureau","Illinois",41.40385234,-89.5283051,12,1,11,"Bureau, Illinois, US",228.0243
"286","Burke","Georgia",33.05917989,-81.99928721,89,3,86,"Burke, Georgia, US",186.6719
"287","Burke","North Carolina",35.74989637,-81.70755735,117,10,107,"Burke, North Carolina, US",218.2702
"288","Burke","North Dakota",48.79094471,-102.5182117,5,0,5,"Burke, North Dakota, US",11.0393
"289","Burleigh","North Dakota",46.97847375,-100.4645214,102,0,102,"Burleigh, North Dakota, US",11.0393
"290","Burleson","Texas",30.49273808,-96.62158484,14,0,14,"Burleson, Texas, US",112.8204
"291","Burlington","New Jersey",39.87681124,-74.66927768,3235,177,3058,"Burlington, New Jersey, US",1215.1991
"292","Burnet","Texas",30.78801353,-98.181887,24,0,24,"Burnet, Texas, US",112.8204
"293","Burt","Nebraska",41.85056773,-96.32605633,5,0,5,"Burt, Nebraska, US",25.4161
"294","Butler","Alabama",31.75300095,-86.68057478,130,2,128,"Butler, Alabama, US",96.9221
"295","Butler","Iowa",42.73172833,-92.79015971,10,0,10,"Butler, Iowa, US",56.9284
"296","Butler","Kansas",37.78134351,-96.83878537,14,0,14,"Butler, Kansas, US",35.5968
"297","Butler","Kentucky",37.20946153,-86.68748787,183,4,179,"Butler, Kentucky, US",113.9566
"298","Butler","Missouri",36.71462476,-90.40421163,26,0,26,"Butler, Missouri, US",89.7453
"299","Butler","Nebraska",41.22703692,-97.13106306,10,0,10,"Butler, Nebraska, US",25.4161
"300","Butler","Ohio",39.44012838,-84.57388716,361,10,351,"Butler, Ohio, US",287.5038
"301","Butler","Pennsylvania",40.91152759,-79.91351055,185,6,179,"Butler, Pennsylvania, US",286.5449
"302","Butte","California",39.66727762,-121.6005252,18,0,18,"Butte, California, US",256.3727
"303","Butte","South Dakota",44.90608745,-103.5079318,0,0,0,"Butte, South Dakota, US",11.9116
"304","Butts","Georgia",33.2830945,-83.9543504,163,17,146,"Butts, Georgia, US",186.6719
"305","Cabarrus","North Carolina",35.3877799,-80.55267168,326,16,310,"Cabarrus, North Carolina, US",218.2702
"306","Cabell","West Virginia",38.42424062,-82.23855912,44,0,44,"Cabell, West Virginia, US",73.9691
"307","Caddo","Louisiana",32.57991587,-93.88375652,1667,124,1543,"Caddo, Louisiana, US",107.5175
"308","Caddo","Oklahoma",35.17364557,-98.37534464,77,8,69,"Caddo, Oklahoma, US",57.6547
"309","Calaveras","California",38.20537103,-120.552913,13,0,13,"Calaveras, California, US",256.3727
"310","Calcasieu","Louisiana",30.22931235,-93.35400434,475,35,440,"Calcasieu, Louisiana, US",107.5175
"311","Caldwell","Kentucky",37.14749129,-87.86948214,12,0,12,"Caldwell, Kentucky, US",113.9566
"312","Caldwell","Louisiana",32.0902519,-92.11752148,41,0,41,"Caldwell, Louisiana, US",107.5175
"313","Caldwell","Missouri",39.65620858,-93.98308093,3,0,3,"Caldwell, Missouri, US",89.7453
"314","Caldwell","North Carolina",35.95204977,-81.54799522,45,0,45,"Caldwell, North Carolina, US",218.2702
"315","Caldwell","Texas",29.83668859,-97.61814775,24,0,24,"Caldwell, Texas, US",112.8204
"316","Caledonia","Vermont",44.46548598,-72.10314651,14,0,14,"Caledonia, Vermont, US",68.1416
"317","Calhoun","Alabama",33.77483727,-85.82630386,114,3,111,"Calhoun, Alabama, US",96.9221
"318","Calhoun","Florida",30.40666734,-85.19394153,19,0,19,"Calhoun, Florida, US",410.1256
"319","Calhoun","Georgia",31.53169785,-84.62725131,109,4,105,"Calhoun, Georgia, US",186.6719
"320","Calhoun","Illinois",39.16840183,-90.66330078,1,0,1,"Calhoun, Illinois, US",228.0243
"321","Calhoun","Iowa",42.38521079,-94.64046046,1,0,1,"Calhoun, Iowa, US",56.9284
"322","Calhoun","Michigan",42.24633834,-85.00493569,250,17,233,"Calhoun, Michigan, US",177.6655
"323","Calhoun","Mississippi",33.93683395,-89.33686647,57,4,53,"Calhoun, Mississippi, US",63.7056
"324","Calhoun","South Carolina",33.66926881,-80.77722168,7,1,6,"Calhoun, South Carolina, US",173.3174
"325","Calhoun","Texas",28.47048236,-96.61633945,34,3,31,"Calhoun, Texas, US",112.8204
"326","Callahan","Texas",32.29760619,-99.37326312,2,0,2,"Callahan, Texas, US",112.8204
"327","Callaway","Missouri",38.83674754,-91.92186505,23,1,22,"Callaway, Missouri, US",89.7453
"328","Calloway","Kentucky",36.62093411,-88.2731593,35,1,34,"Calloway, Kentucky, US",113.9566
"329","Calumet","Wisconsin",44.0816316,-88.21780273,20,0,20,"Calumet, Wisconsin, US",108.0497
"330","Calvert","Maryland",38.53961642,-76.56820632,184,11,173,"Calvert, Maryland, US",626.6731
"331","Camas","Idaho",43.46665742,-114.8065892,1,0,1,"Camas, Idaho, US",22.0969
"332","Cambria","Pennsylvania",40.49527404,-78.71377428,35,1,34,"Cambria, Pennsylvania, US",286.5449
"333","Camden","Georgia",30.92951916,-81.66601818,34,1,33,"Camden, Georgia, US",186.6719
"334","Camden","Missouri",38.02199522,-92.76083747,35,1,34,"Camden, Missouri, US",89.7453
"335","Camden","New Jersey",39.80343818,-74.96388753,4307,189,4118,"Camden, New Jersey, US",1215.1991
"336","Camden","North Carolina",36.33804939,-76.15568396,2,0,2,"Camden, North Carolina, US",218.2702
"337","Cameron","Louisiana",29.87592238,-93.19310676,3,0,3,"Cameron, Louisiana, US",107.5175
"338","Cameron","Pennsylvania",41.43625568,-78.20376845,2,0,2,"Cameron, Pennsylvania, US",286.5449
"339","Cameron","Texas",26.14524221,-97.48140372,454,18,436,"Cameron, Texas, US",112.8204
"340","Camp","Texas",32.97195142,-94.97790104,7,0,7,"Camp, Texas, US",112.8204
"341","Campbell","Kentucky",38.94384345,-84.37875208,107,9,98,"Campbell, Kentucky, US",113.9566
"342","Campbell","Tennessee",36.40355516,-84.1510856,16,1,15,"Campbell, Tennessee, US",167.2748
"343","Campbell","Virginia",37.20553386,-79.09678609,13,0,13,"Campbell, Virginia, US",218.4403
"344","Campbell","Wyoming",44.24886082,-105.5474404,25,0,25,"Campbell, Wyoming, US",5.84
"345","Canadian","Oklahoma",35.5426055,-97.98465569,103,3,100,"Canadian, Oklahoma, US",57.6547
"346","Candler","Georgia",32.40209349,-82.07702563,7,0,7,"Candler, Georgia, US",186.6719
"347","Cannon","Tennessee",35.80990797,-86.05738983,12,0,12,"Cannon, Tennessee, US",167.2748
"348","Canyon","Idaho",43.61970148,-116.7095499,270,6,264,"Canyon, Idaho, US",22.0969
"349","Cape Girardeau","Missouri",37.38489388,-89.6843587,49,1,48,"Cape Girardeau, Missouri, US",89.7453
"350","Cape May","New Jersey",39.15008829,-74.80170244,378,28,350,"Cape May, New Jersey, US",1215.1991
"351","Carbon","Montana",45.22850116,-109.0274047,6,0,6,"Carbon, Montana, US",7.4668
"352","Carbon","Pennsylvania",40.91545395,-75.7068525,186,16,170,"Carbon, Pennsylvania, US",286.5449
"353","Carbon","Wyoming",41.69357844,-106.9326084,5,0,5,"Carbon, Wyoming, US",5.84
"354","Caribou","Idaho",42.77149116,-111.5597683,1,0,1,"Caribou, Idaho, US",22.0969
"355","Carlisle","Kentucky",36.85372876,-88.9669222,2,1,1,"Carlisle, Kentucky, US",113.9566
"356","Carlton","Minnesota",46.59180601,-92.67601019,61,0,61,"Carlton, Minnesota, US",71.5922
"357","Caroline","Maryland",38.87172293,-75.82904158,101,0,101,"Caroline, Maryland, US",626.6731
"358","Caroline","Virginia",38.02679129,-77.34901405,34,1,33,"Caroline, Virginia, US",218.4403
"359","Carroll","Arkansas",36.3403856,-93.54270261,6,0,6,"Carroll, Arkansas, US",58.403
"360","Carroll","Georgia",33.58138199,-85.07976677,391,15,376,"Carroll, Georgia, US",186.6719
"361","Carroll","Illinois",42.06823429,-89.93395545,10,2,8,"Carroll, Illinois, US",228.0243
"362","Carroll","Indiana",40.5807832,-86.56198812,65,1,64,"Carroll, Indiana, US",188.281
"363","Carroll","Iowa",42.03617207,-94.86032705,5,0,5,"Carroll, Iowa, US",56.9284
"364","Carroll","Kentucky",38.66599534,-85.12601074,2,0,2,"Carroll, Kentucky, US",113.9566
"365","Carroll","Maryland",39.56453592,-77.02373735,521,55,466,"Carroll, Maryland, US",626.6731
"366","Carroll","Mississippi",33.44834567,-89.91994479,102,3,99,"Carroll, Mississippi, US",63.7056
"367","Carroll","Missouri",39.42762566,-93.50626255,2,0,2,"Carroll, Missouri, US",89.7453
"368","Carroll","New Hampshire",43.87498583,-71.20430216,34,0,34,"Carroll, New Hampshire, US",153.1605
"369","Carroll","Ohio",40.5789686,-81.09178213,21,1,20,"Carroll, Ohio, US",287.5038
"370","Carroll","Tennessee",35.97366108,-88.45189331,18,1,17,"Carroll, Tennessee, US",167.2748
"371","Carroll","Virginia",36.73066666,-80.73455942,19,0,19,"Carroll, Virginia, US",218.4403
"372","Carson","Texas",35.40365929,-101.3542669,3,0,3,"Carson, Texas, US",112.8204
"373","Carson City","Nevada",39.15509045,-119.7480219,51,1,50,"Carson City, Nevada, US",28.5993
"374","Carter","Kentucky",38.31690743,-83.05092385,6,0,6,"Carter, Kentucky, US",113.9566
"375","Carter","Missouri",36.94160441,-90.96051322,3,1,2,"Carter, Missouri, US",89.7453
"376","Carter","Oklahoma",34.25103751,-97.28552485,5,1,4,"Carter, Oklahoma, US",57.6547
"377","Carter","Tennessee",36.28969086,-82.12588974,16,1,15,"Carter, Tennessee, US",167.2748
"378","Carteret","North Carolina",34.8932941,-76.54120135,29,3,26,"Carteret, North Carolina, US",218.2702
"379","Carver","Minnesota",44.82017001,-93.8009918,51,0,51,"Carver, Minnesota, US",71.5922
"380","Cascade","Montana",47.30797024,-111.3467922,16,2,14,"Cascade, Montana, US",7.4668
"381","Casey","Kentucky",37.32533118,-84.92726209,1,0,1,"Casey, Kentucky, US",113.9566
"382","Cass","Illinois",39.96991073,-90.24734436,48,0,48,"Cass, Illinois, US",228.0243
"383","Cass","Indiana",40.76135835,-86.34830753,1442,2,1440,"Cass, Indiana, US",188.281
"384","Cass","Iowa",41.33149454,-94.92792482,1,0,1,"Cass, Iowa, US",56.9284
"385","Cass","Michigan",41.91522292,-85.99405727,35,2,33,"Cass, Michigan, US",177.6655
"386","Cass","Minnesota",46.95043611,-94.32603968,7,0,7,"Cass, Minnesota, US",71.5922
"387","Cass","Missouri",38.64789422,-94.353399,64,6,58,"Cass, Missouri, US",89.7453
"388","Cass","Nebraska",40.90899107,-96.13971217,7,0,7,"Cass, Nebraska, US",25.4161
"389","Cass","North Dakota",46.93201724,-97.2444719,686,17,669,"Cass, North Dakota, US",11.0393
"390","Cass","Texas",33.07499881,-94.34646905,17,0,17,"Cass, Texas, US",112.8204
"391","Cassia","Idaho",42.28347888,-113.6012409,13,1,12,"Cassia, Idaho, US",22.0969
"392","Castro","Texas",34.53016752,-102.2617243,20,1,19,"Castro, Texas, US",112.8204
"393","Caswell","North Carolina",36.39312665,-79.33353281,36,0,36,"Caswell, North Carolina, US",218.2702
"394","Catahoula","Louisiana",31.66778967,-91.84526385,46,2,44,"Catahoula, Louisiana, US",107.5175
"395","Catawba","North Carolina",35.66211129,-81.2132617,65,1,64,"Catawba, North Carolina, US",218.2702
"396","Catoosa","Georgia",34.89872298,-85.13757014,52,0,52,"Catoosa, Georgia, US",186.6719
"397","Catron","New Mexico",33.91514144,-108.4046587,2,1,1,"Catron, New Mexico, US",17.285
"398","Cattaraugus","New York",42.24778241,-78.67923096,54,0,54,"Cattaraugus, New York, US",412.5211
"399","Cayuga","New York",42.91261714,-76.55731592,51,1,50,"Cayuga, New York, US",412.5211
"400","Cecil","Maryland",39.56647682,-75.94627411,200,13,187,"Cecil, Maryland, US",626.6731
"401","Cedar","Iowa",41.77233777,-91.13246684,38,0,38,"Cedar, Iowa, US",56.9284
"402","Cedar","Missouri",37.72391475,-93.85445441,7,0,7,"Cedar, Missouri, US",89.7453
"403","Cedar","Nebraska",42.5988851,-97.25311951,4,0,4,"Cedar, Nebraska, US",25.4161
"404","Central Utah","Utah",39.37231946,-111.5758676,26,0,26,"Central Utah, Utah, US",39.943
"405","Centre","Pennsylvania",40.92058903,-77.82200624,113,1,112,"Centre, Pennsylvania, US",286.5449
"406","Cerro Gordo","Iowa",43.08177563,-93.2612239,14,0,14,"Cerro Gordo, Iowa, US",56.9284
"407","Chaffee","Colorado",38.74745778,-106.1926573,68,16,52,"Chaffee, Colorado, US",56.4011
"408","Chambers","Alabama",32.91360079,-85.39072749,306,22,284,"Chambers, Alabama, US",96.9221
"409","Chambers","Texas",29.70972016,-94.67154501,45,0,45,"Chambers, Texas, US",112.8204
"410","Champaign","Illinois",40.13919438,-88.20046615,212,6,206,"Champaign, Illinois, US",228.0243
"411","Champaign","Ohio",40.13923427,-83.76875242,15,1,14,"Champaign, Ohio, US",287.5038
"412","Chariton","Missouri",39.51499357,-92.9629191,5,0,5,"Chariton, Missouri, US",89.7453
"413","Charles","Maryland",38.51092331,-76.98580666,670,52,618,"Charles, Maryland, US",626.6731
"414","Charles City","Virginia",37.35358063,-77.05634116,17,1,16,"Charles City, Virginia, US",218.4403
"415","Charles Mix","South Dakota",43.20660134,-98.58856175,5,0,5,"Charles Mix, South Dakota, US",11.9116
"416","Charleston","South Carolina",32.82487866,-79.96512315,464,9,455,"Charleston, South Carolina, US",173.3174
"417","Charlevoix","Michigan",45.37790017,-85.19614053,14,1,13,"Charlevoix, Michigan, US",177.6655
"418","Charlotte","Florida",26.90131002,-81.92949121,294,29,265,"Charlotte, Florida, US",410.1256
"419","Charlotte","Virginia",37.01909701,-78.66314092,11,0,11,"Charlotte, Virginia, US",218.4403
"420","Charlottesville","Virginia",38.03527919,-78.48569588,64,2,62,"Charlottesville, Virginia, US",218.4403
"421","Charlton","Georgia",30.78371028,-82.13951596,13,0,13,"Charlton, Georgia, US",186.6719
"422","Chase","Kansas",38.30292938,-96.59563862,3,0,3,"Chase, Kansas, US",35.5968
"423","Chatham","Georgia",32.00043026,-81.12489526,282,12,270,"Chatham, Georgia, US",186.6719
"424","Chatham","North Carolina",35.70394416,-79.25541492,412,11,401,"Chatham, North Carolina, US",218.2702
"425","Chattahoochee","Georgia",32.34341231,-84.78809239,12,0,12,"Chattahoochee, Georgia, US",186.6719
"426","Chattooga","Georgia",34.47197698,-85.34535662,15,2,13,"Chattooga, Georgia, US",186.6719
"427","Chautauqua","Kansas",37.14994405,-96.2454192,4,0,4,"Chautauqua, Kansas, US",35.5968
"428","Chautauqua","New York",42.2276921,-79.36691763,38,4,34,"Chautauqua, New York, US",412.5211
"429","Chaves","New Mexico",33.36406072,-104.4665365,25,1,24,"Chaves, New Mexico, US",17.285
"430","Cheatham","Tennessee",36.26136216,-87.08903581,58,0,58,"Cheatham, Tennessee, US",167.2748
"431","Cheboygan","Michigan",45.44787015,-84.50122149,19,1,18,"Cheboygan, Michigan, US",177.6655
"432","Chelan","Washington",47.87046092,-120.6173956,137,5,132,"Chelan, Washington, US",117.3272
"433","Chemung","New York",42.13891056,-76.7638805,128,1,127,"Chemung, New York, US",412.5211
"434","Chenango","New York",42.49430041,-75.60887553,102,0,102,"Chenango, New York, US",412.5211
"435","Cherokee","Alabama",34.17805983,-85.60638968,18,0,18,"Cherokee, Alabama, US",96.9221
"436","Cherokee","Georgia",34.24393976,-84.47431861,544,16,528,"Cherokee, Georgia, US",186.6719
"437","Cherokee","Iowa",42.73538914,-95.62389402,4,0,4,"Cherokee, Iowa, US",56.9284
"438","Cherokee","Kansas",37.16928494,-94.8462897,8,0,8,"Cherokee, Kansas, US",35.5968
"439","Cherokee","North Carolina",35.1349263,-84.05970864,19,1,18,"Cherokee, North Carolina, US",218.2702
"440","Cherokee","Oklahoma",35.90692775,-94.99980896,29,1,28,"Cherokee, Oklahoma, US",57.6547
"441","Cherokee","South Carolina",35.05122251,-81.61828622,19,0,19,"Cherokee, South Carolina, US",173.3174
"442","Cherokee","Texas",31.837258,-95.16559897,20,1,19,"Cherokee, Texas, US",112.8204
"443","Cherry","Nebraska",42.54502621,-101.1244332,1,0,1,"Cherry, Nebraska, US",25.4161
"444","Chesapeake","Virginia",36.67670048,-76.30545744,293,9,284,"Chesapeake, Virginia, US",218.4403
"445","Cheshire","New Hampshire",42.92015988,-72.25311043,41,2,39,"Cheshire, New Hampshire, US",153.1605
"446","Chester","Pennsylvania",39.97291773,-75.74768357,1636,156,1480,"Chester, Pennsylvania, US",286.5449
"447","Chester","South Carolina",34.69249168,-81.1583216,34,0,34,"Chester, South Carolina, US",173.3174
"448","Chester","Tennessee",35.42527478,-88.6095842,10,0,10,"Chester, Tennessee, US",167.2748
"449","Chesterfield","South Carolina",34.64137396,-80.1564014,65,1,64,"Chesterfield, South Carolina, US",173.3174
"450","Chesterfield","Virginia",37.37373208,-77.5868014,646,25,621,"Chesterfield, Virginia, US",218.4403
"451","Cheyenne","Kansas",39.78580976,-101.7318201,2,0,2,"Cheyenne, Kansas, US",35.5968
"452","Cheyenne","Nebraska",41.21999357,-102.9941693,7,0,7,"Cheyenne, Nebraska, US",25.4161
"453","Chickasaw","Iowa",43.06001295,-92.31773347,6,0,6,"Chickasaw, Iowa, US",56.9284
"454","Chickasaw","Mississippi",33.91983202,-88.9481545,83,9,74,"Chickasaw, Mississippi, US",63.7056
"455","Chicot","Arkansas",33.26458973,-91.29539209,10,0,10,"Chicot, Arkansas, US",58.403
"456","Childress","Texas",34.5293041,-100.2077916,1,0,1,"Childress, Texas, US",112.8204
"457","Chilton","Alabama",32.85044126,-86.7173256,61,1,60,"Chilton, Alabama, US",96.9221
"458","Chippewa","Michigan",46.29552653,-84.54353449,2,0,2,"Chippewa, Michigan, US",177.6655
"459","Chippewa","Minnesota",45.02343421,-95.56403693,4,0,4,"Chippewa, Minnesota, US",71.5922
"460","Chippewa","Wisconsin",45.06939744,-91.28068855,27,0,27,"Chippewa, Wisconsin, US",108.0497
"461","Chisago","Minnesota",45.5021011,-92.90861945,14,1,13,"Chisago, Minnesota, US",71.5922
"462","Chittenden","Vermont",44.46322849,-73.08359212,426,36,390,"Chittenden, Vermont, US",68.1416
"463","Choctaw","Alabama",32.02227341,-88.2656443,54,0,54,"Choctaw, Alabama, US",96.9221
"464","Choctaw","Mississippi",33.34598242,-89.24809382,14,2,12,"Choctaw, Mississippi, US",63.7056
"465","Choctaw","Oklahoma",34.02807439,-95.54771129,3,0,3,"Choctaw, Oklahoma, US",57.6547
"466","Chowan","North Carolina",36.12908077,-76.60118385,7,0,7,"Chowan, North Carolina, US",218.2702
"467","Christian","Illinois",39.54581621,-89.27780482,28,4,24,"Christian, Illinois, US",228.0243
"468","Christian","Kentucky",36.89267803,-87.49055367,92,3,89,"Christian, Kentucky, US",113.9566
"469","Christian","Missouri",36.9711783,-93.18537118,19,0,19,"Christian, Missouri, US",89.7453
"470","Churchill","Nevada",39.58105744,-118.3394607,3,0,3,"Churchill, Nevada, US",28.5993
"471","Cibola","New Mexico",34.91131525,-107.998876,82,3,79,"Cibola, New Mexico, US",17.285
"472","Cimarron","Oklahoma",36.74817177,-102.5173885,1,0,1,"Cimarron, Oklahoma, US",57.6547
"473","Citrus","Florida",28.84804315,-82.47614748,101,11,90,"Citrus, Florida, US",410.1256
"474","Clackamas","Oregon",45.18787398,-122.2179634,235,7,228,"Clackamas, Oregon, US",44.8086
"475","Claiborne","Louisiana",32.82308512,-92.99526883,58,7,51,"Claiborne, Louisiana, US",107.5175
"476","Claiborne","Mississippi",31.97061673,-90.90702196,33,0,33,"Claiborne, Mississippi, US",63.7056
"477","Claiborne","Tennessee",36.48319149,-83.65947309,6,0,6,"Claiborne, Tennessee, US",167.2748
"478","Clallam","Washington",48.04754642,-123.9226319,19,0,19,"Clallam, Washington, US",117.3272
"479","Clare","Michigan",43.98794227,-84.8481986,12,2,10,"Clare, Michigan, US",177.6655
"480","Clarendon","South Carolina",33.66610974,-80.21647898,248,24,224,"Clarendon, South Carolina, US",173.3174
"481","Clarion","Pennsylvania",41.19265812,-79.42413524,23,1,22,"Clarion, Pennsylvania, US",286.5449
"482","Clark","Arkansas",34.04613432,-93.17484713,32,0,32,"Clark, Arkansas, US",58.403
"483","Clark","Illinois",39.33425789,-87.78705622,5,0,5,"Clark, Illinois, US",228.0243
"484","Clark","Indiana",38.48015445,-85.70510334,347,23,324,"Clark, Indiana, US",188.281
